input_text,target_text,conversation_id,windex,split,corpus
"dialog acts:
fe016: you it'll sort of work but it's not exactly what you would maybe get from recognition. (1264)
me011: well i mean what happens if you break one segment into two? (1265)
fe016: you never know. (1266)",Statement,Bmr028,1266,train,mrda
"dialog acts:
me011: well i mean what happens if you break one segment into two? (1265)
fe016: you never know. (1266)
me011: suddenly they don't match at all and you can't line them up anymore. (1267)",Statement,Bmr028,1267,train,mrda
"dialog acts:
fe016: you never know. (1266)
me011: suddenly they don't match at all and you can't line them up anymore. (1267)
mn017: no but that's what the (1268)",Statement,Bmr028,1268,train,mrda
"dialog acts:
me011: suddenly they don't match at all and you can't line them up anymore. (1267)
mn017: no but that's what the (1268)
mn017: well that's what i'm saying. (1269)",Statement,Bmr028,1269,train,mrda
"dialog acts:
mn017: no but that's what the (1268)
mn017: well that's what i'm saying. (1269)
fe016: well you you you (1270)",Interrupted/Abandoned/Uninterpretable,Bmr028,1270,train,mrda
"dialog acts:
mn017: well that's what i'm saying. (1269)
fe016: well you you you (1270)
mn017: you can line them up based on the times. (1271)",Statement,Bmr028,1271,train,mrda
"dialog acts:
fe016: well you you you (1270)
mn017: you can line them up based on the times. (1271)
fe016: you can (1272)",Interrupted/Abandoned/Uninterpretable,Bmr028,1272,train,mrda
"dialog acts:
mn017: you can line them up based on the times. (1271)
fe016: you can (1272)
fe016: yeah. (1273)",Statement,Bmr028,1273,train,mrda
"dialog acts:
fe016: you can (1272)
fe016: yeah. (1273)
mn017: so the scoring program with if you give it an s t m reference file it will actually compare the words based on their time marks. (1274)",Statement,Bmr028,1274,train,mrda
"dialog acts:
fe016: yeah. (1273)
mn017: so the scoring program with if you give it an s t m reference file it will actually compare the words based on their time marks. (1274)
me011: right. (1275)",Continuer,Bmr028,1275,train,mrda
"dialog acts:
mn017: so the scoring program with if you give it an s t m reference file it will actually compare the words based on their time marks. (1274)
me011: right. (1275)
fe016: yeah. (1276)",Continuer,Bmr028,1276,train,mrda
"dialog acts:
me011: right. (1275)
fe016: yeah. (1276)
mn017: so therefore you can (1277)",Statement,Bmr028,1277,train,mrda
"dialog acts:
fe016: yeah. (1276)
mn017: so therefore you can (1277)
mn017: um (1278)",Floor Holder,Bmr028,1278,train,mrda
"dialog acts:
mn017: so therefore you can (1277)
mn017: um (1278)
me011: does s t m do it per word or per utterance? (1279)",Yes-No-question,Bmr028,1279,train,mrda
"dialog acts:
mn017: um (1278)
me011: does s t m do it per word or per utterance? (1279)
mn017: it's per utterance. (1280)",Statement,Bmr028,1280,train,mrda
"dialog acts:
me011: does s t m do it per word or per utterance? (1279)
mn017: it's per utterance. (1280)
mn017: but it it allows as long as you hypothesize the word in the right segment in the reference it gives you credit for that. (1281)",Statement,Bmr028,1281,train,mrda
"dialog acts:
mn017: it's per utterance. (1280)
mn017: but it it allows as long as you hypothesize the word in the right segment in the reference it gives you credit for that. (1281)
me011: what i thought. (1282)",Statement,Bmr028,1282,train,mrda
"dialog acts:
mn017: but it it allows as long as you hypothesize the word in the right segment in the reference it gives you credit for that. (1281)
me011: what i thought. (1282)
me011: all right. (1283)",Statement,Bmr028,1283,train,mrda
"dialog acts:
me011: what i thought. (1282)
me011: all right. (1283)
mn017: so it does a it does a word alignment like you have to do for scoring. (1284)",Statement,Bmr028,1284,train,mrda
"dialog acts:
me011: all right. (1283)
mn017: so it does a it does a word alignment like you have to do for scoring. (1284)
fe016: uhhuh. (1285)",Continuer,Bmr028,1285,train,mrda
"dialog acts:
mn017: so it does a it does a word alignment like you have to do for scoring. (1284)
fe016: uhhuh. (1285)
me011: and then it does also some (1286)",Statement,Bmr028,1286,train,mrda
"dialog acts:
fe016: uhhuh. (1285)
me011: and then it does also some (1286)
mn017: but it constrains the words to lie within the the time bins of the reference. (1287)",Statement,Bmr028,1287,train,mrda
"dialog acts:
me011: and then it does also some (1286)
mn017: but it constrains the words to lie within the the time bins of the reference. (1287)
me011: within the segment. (1288)",Statement,Bmr028,1288,train,mrda
"dialog acts:
mn017: but it constrains the words to lie within the the time bins of the reference. (1287)
me011: within the segment. (1288)
me011: yep. (1289)",Continuer,Bmr028,1289,train,mrda
"dialog acts:
me011: within the segment. (1288)
me011: yep. (1289)
me011: i see. (1290)",Statement,Bmr028,1290,train,mrda
"dialog acts:
me011: yep. (1289)
me011: i see. (1290)
mn017: and for you to get a credit for it. (1291)",Statement,Bmr028,1291,train,mrda
"dialog acts:
me011: i see. (1290)
mn017: and for you to get a credit for it. (1291)
mn017: so (1292)",Floor Holder,Bmr028,1292,train,mrda
"dialog acts:
mn017: and for you to get a credit for it. (1291)
mn017: so (1292)
fe008: that sounds great. (1293)",Statement,Bmr028,1293,train,mrda
"dialog acts:
mn017: so (1292)
fe008: that sounds great. (1293)
mn017: so so it's it should be just a straightforward re formatting issue of the references. (1294)",Statement,Bmr028,1294,train,mrda
"dialog acts:
fe008: that sounds great. (1293)
mn017: so so it's it should be just a straightforward re formatting issue of the references. (1294)
mn017: so (1295)",Floor Holder,Bmr028,1295,train,mrda
"dialog acts:
mn017: so so it's it should be just a straightforward re formatting issue of the references. (1294)
mn017: so (1295)
fe008: yeah i mean i was thinking the other day that this is not just conversational speech. (1296)",Floor Grabber,Bmr028,1296,train,mrda
"dialog acts:
mn017: so (1295)
fe008: yeah i mean i was thinking the other day that this is not just conversational speech. (1296)
fe008: the fact that is has so much technological jargon in it it makes it considerably harder to um to transcribe and to to double check and all those things. (1297)",Statement,Bmr028,1297,train,mrda
"dialog acts:
fe008: yeah i mean i was thinking the other day that this is not just conversational speech. (1296)
fe008: the fact that is has so much technological jargon in it it makes it considerably harder to um to transcribe and to to double check and all those things. (1297)
fe008: so i think you're going to find a substantial gain in terms of the word accuracy. (1298)",Statement,Bmr028,1298,train,mrda
"dialog acts:
fe008: the fact that is has so much technological jargon in it it makes it considerably harder to um to transcribe and to to double check and all those things. (1297)
fe008: so i think you're going to find a substantial gain in terms of the word accuracy. (1298)
fe008: so long as those words are in your vocabulary. (1299)",Statement,Bmr028,1299,train,mrda
"dialog acts:
fe008: so i think you're going to find a substantial gain in terms of the word accuracy. (1298)
fe008: so long as those words are in your vocabulary. (1299)
fe016: well it definitely helps with um forced alignment too. (1300)",Statement,Bmr028,1300,train,mrda
"dialog acts:
fe008: so long as those words are in your vocabulary. (1299)
fe016: well it definitely helps with um forced alignment too. (1300)
me011: one percent. (1301)",Statement,Bmr028,1301,train,mrda
"dialog acts:
fe016: well it definitely helps with um forced alignment too. (1300)
me011: one percent. (1301)
fe016: because you know when we know the the the true words and we're adding them to the vocabulary and training a language model and so forth for future meetings especially the like the front end meetings or meetings with a lot of jargon in them that is not represented in switchboard or callhome then it then it really helps. (1302)",Statement,Bmr028,1302,train,mrda
"dialog acts:
me011: one percent. (1301)
fe016: because you know when we know the the the true words and we're adding them to the vocabulary and training a language model and so forth for future meetings especially the like the front end meetings or meetings with a lot of jargon in them that is not represented in switchboard or callhome then it then it really helps. (1302)
fe008: well all of them are all of our all of our meetings have a lot of jargon in them but we know what those words are. (1303)",Statement,Bmr028,1303,train,mrda
"dialog acts:
fe016: because you know when we know the the the true words and we're adding them to the vocabulary and training a language model and so forth for future meetings especially the like the front end meetings or meetings with a lot of jargon in them that is not represented in switchboard or callhome then it then it really helps. (1302)
fe008: well all of them are all of our all of our meetings have a lot of jargon in them but we know what those words are. (1303)
fe016: so (1304)",Floor Holder,Bmr028,1304,train,mrda
"dialog acts:
fe008: well all of them are all of our all of our meetings have a lot of jargon in them but we know what those words are. (1303)
fe016: so (1304)
fe016: yeah. (1305)",Statement,Bmr028,1305,train,mrda
"dialog acts:
fe016: so (1304)
fe016: yeah. (1305)
fe008: i mean i don't know how you get them into the vocabulary. (1306)",Statement,Bmr028,1306,train,mrda
"dialog acts:
fe016: yeah. (1305)
fe008: i mean i don't know how you get them into the vocabulary. (1306)
fe008: but it would seem (1307)",Statement,Bmr028,1307,train,mrda
"dialog acts:
fe008: i mean i don't know how you get them into the vocabulary. (1306)
fe008: but it would seem (1307)
fe008: now i have to i have to i really need to uh raise a question about the term cheating. (1308)",Statement,Bmr028,1308,train,mrda
"dialog acts:
fe008: but it would seem (1307)
fe008: now i have to i have to i really need to uh raise a question about the term cheating. (1308)
fe008: okay? (1309)",Yes-No-question,Bmr028,1309,train,mrda
"dialog acts:
fe008: now i have to i have to i really need to uh raise a question about the term cheating. (1308)
fe008: okay? (1309)
fe008: and the reason is um if i understand that cheating is a term which is used to apply for basically what all of linguistics corpus linguistics does and what what my transcribers are doing and what i do which is a methodology whereby you actually physically mark things in the data. (1310)",Statement,Bmr028,1310,train,mrda
"dialog acts:
fe008: okay? (1309)
fe008: and the reason is um if i understand that cheating is a term which is used to apply for basically what all of linguistics corpus linguistics does and what what my transcribers are doing and what i do which is a methodology whereby you actually physically mark things in the data. (1310)
me011: all (1311)",Interrupted/Abandoned/Uninterpretable,Bmr028,1311,train,mrda
"dialog acts:
fe008: and the reason is um if i understand that cheating is a term which is used to apply for basically what all of linguistics corpus linguistics does and what what my transcribers are doing and what i do which is a methodology whereby you actually physically mark things in the data. (1310)
me011: all (1311)
fe008: like the transcription. (1312)",Statement,Bmr028,1312,train,mrda
"dialog acts:
me011: all (1311)
fe008: like the transcription. (1312)
fe008: like the words that are actually there. (1313)",Statement,Bmr028,1313,train,mrda
"dialog acts:
fe008: like the transcription. (1312)
fe008: like the words that are actually there. (1313)
me011: all we mean by that is that we're giving the recognizer more information than it would have if you were running it raw. (1314)",Statement,Bmr028,1314,train,mrda
"dialog acts:
fe008: like the words that are actually there. (1313)
me011: all we mean by that is that we're giving the recognizer more information than it would have if you were running it raw. (1314)
me011: over a meeting that no person has ever listened to or transcribed. (1315)",Statement,Bmr028,1315,train,mrda
"dialog acts:
me011: all we mean by that is that we're giving the recognizer more information than it would have if you were running it raw. (1314)
me011: over a meeting that no person has ever listened to or transcribed. (1315)
fe008: okay i mean that that part is okay. (1316)",Statement,Bmr028,1316,train,mrda
"dialog acts:
me011: over a meeting that no person has ever listened to or transcribed. (1315)
fe008: okay i mean that that part is okay. (1316)
fe008: but i but i do wonder sometimes if it might be possible to use a term that's a little bit less evaluative like um hand marked. (1317)",Statement,Bmr028,1317,train,mrda
